ingresos_mensuales,cambios_ingreso,tdc_limite_credito,tdc_saldo_actual,porcentaje_utilizacion,riesgo_desempleo,prob_desempleo,variacion_score_crediticio,pago_minimo_mensual,pago_real_ultimo_mes,monto_ultimo_pago,dias_atraso_actual,monto_recuperado,historial_llamadas_realizadas,tasa_respuesta_llamadas,historial_sms_enviados,tasa_lectura_sms,historial_email_enviados,tasa_apertura_email,historial_whatsapp,tasa_respuesta_whatsapp,interaccion_negativa,num_interacciones_recientes,dias_desde_ultima_interaccion,edad,ocupacion,estado_civil,region,antiguedad_laboral,cambio_empleo_reciente,sentimiento_ultima_interaccion,tono_cliente,vulnerabilidad_detectada,nombre_tdc,fecha_ultimo_pago,fecha_ultimo_contacto,pago_30d,solucion_aceptada,resultado_convenio,canal_preferido_cliente,monto_gasto_salud_3m,numero_de_quejas
25869.34,2404.036702,65981.39392497849,21668.92274877009,0.003284096,0.1549970427075064,0.1153383123141988,-10,664.3638217947441,1010.429935985757,1010.429935985757,60,9257.916114782744,4,0.4445113617239186,3,0.3472804752695215,5,0.1728424327171438,4,0.3617003312441081,0,16,9,45,Empleado,Viudo,Occidente,20,0,-5.008229965,Molesto,1,Platinum,04/10/2024,18:59.0,0,Prorroga,Fallido,Email,1559.0953864331034,1
18082.26,3389.1628439601227,57323.51763872141,12922.83733178438,0.002254369,0.072772397,0.1117649751560834,25,449.1548656887608,295.6827008805208,295.6827008805208,0,0,4,0.3585393920847593,3,0.6474666886487618,2,0.3667078393453479,5,0.5508510550143484,0,14,5,26,Desempleado,Soltero,Norte,67,0,-1.583201565,Ansioso,1,Clasica,28/09/2024,18:59.0,0,Pago_a_plazos,Pendiente,Email,4322.697815058044,0
36668.78,3181.482785539564,118617.58428567428,22670.71396707609,0.001911244,0.193674169,0.1707746765310091,29,636.8571180494382,516.6779129709661,516.6779129709661,30,4403.435433478835,3,0.4794366721497303,0,0.6850471488392966,5,0.7722414208041642,9,0.6912521313812476,1,17,48,53,Independiente,Casado,Centro,49,0,-1.354909875,Ansioso,1,Black,01/09/2024,18:59.0,0,Congelacion_intereses,Exitoso,SMS,5037.983534360283,0
67368.32,1000.452663035699,230979.65403184132,88995.01404918401,0.003852937,0.1660281438042188,0.2931031863880259,-6,2239.0608215872203,768.9366508790195,768.9366508790195,0,0,4,0.4080446250297097,5,0.7341148379564579,1,0.1498890778296767,9,0.7898267175322435,0,19,9,39,Independiente,Soltero,Occidente,70,1,3.0778450687328807,Cooperativo,1,Platinum,16/09/2024,18:59.0,1,Prorroga,Fallido,Email,2008.1971167172671,0
19915.68,2491.0625404867405,45687.53202967958,24973.711555641305,0.005466198,0.3571166159366747,0.3739547037327163,-21,907.5716588447066,388.5748602177725,388.5748602177725,0,0,3,0.5288493957953583,5,0.6233308766529694,7,0.282006082,1,0.935571995,0,16,9,35,Empleado,Soltero,Occidente,13,0,2.4018515604854462,Cansado,1,Oro,14/10/2024,18:59.0,1,Reestructuracion,Fallido,SMS,1707.700288447852,0
14582.19,1171.1000251688668,42371.11599885664,14860.973861921986,0.003507336,0.136697204,0.1969912483241301,-42,449.44222723625535,209.68196632034517,209.68196632034517,90,9575.271673,4,0.1788053408454956,3,0.7707782418118843,1,0.4476907968271881,5,0.8986770552979664,0,13,36,54,Independiente,Casado,Occidente,8,0,0.4945127843500182,Neutral,0,Clasica,14/09/2024,18:59.0,1,Ninguna,Pendiente,SMS,524.9619860644528,1
13615.01,-2576.364751,40564.89043835629,22162.141134170797,0.00546338,0.1025656354798476,0.3086569936168054,27,677.9059256,732.2236337,732.2236337,45,6825.854638269957,4,0.4842694220672316,4,0.5807747115308906,3,0.3422293668220108,9,0.5655621910032487,1,20,7,33,Empleado,Casado,Oriente,142,0,-1.682620158,Temeroso,1,Clasica,17/08/2024,18:59.0,0,Congelacion_intereses,Pendiente,Email,2163.547139425872,0
15993.89,1032.6214365872993,33991.25411675078,19405.379041261025,0.005708933,0.1882433681459282,0.2629578453168508,102,554.3345317042713,92.03963083815894,92.03963083815894,60,13807.29451714604,1,0.2004092066644351,4,0.8352204651174914,4,0.2762081954563902,6,0.654098732,0,15,17,25,Empleado,Casado,Oriente,50,0,-4.030951966,Neutral,1,Black,15/09/2024,18:59.0,0,Congelacion_intereses,Pendiente,WhatsApp,6576.642529083618,0
30380.59,-2727.146473,73633.41325743744,20714.25705868672,0.00281316,0.2876063242964001,0.4166315151302432,25,549.9711373338797,411.2994355422488,411.2994355422488,15,2280.956675708742,4,0.482216873,1,0.3724684904142732,4,0.5320649044926413,3,0.8787521813213242,0,12,11,23,Independiente,Casado,Centro,71,1,2.342025501785222,Cansado,1,Platinum,23/10/2024,18:59.0,0,Ninguna,Exitoso,Llamada,1526.5838337459163,0
7451.89,-3063.286901,17749.18476179171,7298.852578233505,0.004112218,0.1100768772723002,0.2084283310110048,22,218.7845291058323,178.55054080574067,178.55054080574067,0,0,1,0.514925035,5,0.3517020188534144,6,0.3163873366142439,7,0.7092390879970626,0,19,0,49,Empleado,Viudo,Centro,0,0,-2.39793061,Molesto,1,Clasica,17/08/2024,18:59.0,0,Prorroga,Exitoso,Llamada,2698.218757591837,0
35013.96,699.6069564374849,121710.1703030399,30454.145275995703,0.002502186,0.07070186,0.1306954720554974,-41,904.2228169869468,285.9484723745426,285.9484723745426,30,2167.9514896889427,,0.4163834641897833,4,0.7721604669245857,10,0.7532835316371348,11,0.7890362313150577,1,28,34,26,Independiente,Casad0,Occidente,17,0,-4.281969281,Cansado,0,Platinum,15/08/2024,18:59.0,0,Ninguna,Fallido,Llamada,8113.504170488852,0
39590.63,-1477.32567,135765.9129,24022.65345,0.001769417,0.2499552912036436,0.1039411331875193,35,798.8417231130711,335.91986979807655,335.91986979807655,120,8202.320764469538,4,0.338292489,5,0.7505689529231099,5,0.300329268,6,0.7337976840762572,0,20,26,63,Empleado,Casado,Occidente,54,0,1.7999890168597323,Neutral,0,Platinum,25/10/2024,18:59.0,1,Pago_a_plazos,Exitoso,Email,2386.277045322004,0
9146.74,3974.1054172512418,29242.17744438741,8839.204359388967,0.003022759,0.1712489672923627,0.2291941437107451,57,234.44814326446112,374.9344510874743,374.9344510874743,0,0,1,0.1702410535930673,2,0.6542586257251516,5,0.1850058010248631,3,0.7194364652956352,1,11,2,22,Independiente,Casado,Oriente,3,0,1.0637226150325103,Molesto,1,Oro,16/08/2024,18:59.0,0,Pago_a_plazos,Fallido,Llamada,421.0899511,0
14950.38,4211.264567596137,38928.11525586452,27766.52901257424,0.00713277,0.1464682077141825,0.2114567320668963,-10,951.8735192074143,303.5787105756254,303.5787105756254,90,18617.513395360747,2,0.1648883084093338,3,0.6356094927536807,6,0.4818037797371639,6,0.6688726499149544,0,17,45,62,Empleado,Casado,Norte,33,1,-0.585297996,Neutral,0,Black,18/09/2024,18:59.0,0,Congelacion_intereses,Fallido,Llamada,2653.797487932582,1
28220.63,6845.6321575950105,63465.99801694276,34849.17173263429,0.005490999,0.3689289702123031,0.1830197810057247,-22,909.6750480854104,998.2763457189374,998.2763457189374,15,16266.946821404255,2,0.5654023448046378,8,0.6249463782883825,6,0.5046826404185283,3,0.9401676228683484,0,19,7,44,Empleado,Casado,Sur,22,1,-5.823293525,Neutral,0,Clasica,14/09/2024,18:59.0,0,Pago_a_plazos,Fallido,WhatsApp,3500.428498569669,0
24684.19,-3410.177991,82868.26217109057,20169.33861914589,0.002433904,0.3398330645482622,0.1403420913507972,-13,583.2124952826498,964.1654261345824,964.1654261345824,15,4710.731375557948,4,0.4302962597871341,1,0.7459076461475147,5,0.4680563898874771,8,,0,18,3,40,Empleado,Divorciado,Sur,0,1,-0.685193951,Cansado,0,Clasica,27/10/2024,18:59.0,1,Ninguna,Fallido,Llamada,1416.5247665019638,0
36745.92,-2825.348828,82886.82088981329,41463.493743553496,0.005002423,0.098202514,0.2316729132982374,-31,1735.881674495794,1210.4504216107591,1210.4504216107591,15,730.9719572802762,1,0.5961740369855395,7,0.4609049459798286,5,0.6363963991575393,9,0.6348280623592616,0,22,1,35,Empleado,Casado,Sur,10,0,,Cooperativo,0,Platinum,14/10/2024,18:59.0,1,Congelacion_intereses,Exitoso,Email,,0
24718.76,2171.7568629386437,66426.80113922407,33987.85093131265,0.005116587,0.1335921717725842,0.3733668448632938,79,893.0525281911903,1676.1413410086682,1676.1413410086682,60,1109.3845675720106,,0.2397592515904897,5,0.7071622327686503,6,0.1560358409104471,3,0.6696984727705831,0,19,5,46,Desempleado,Casado,Sur,13,0,1.6129860664227054,Temeroso,1,Black,06/10/2024,18:59.0,0,Consolidacion,Exitoso,SMS,5330.249031563498,0
57461,-790.1304623,127369.39077361223,13544.52462123229,0.001063405,0.230810888,0.3415997736657322,92,366.9881081890396,186.0077006504936,186.0077006504936,30,2076.476122990481,3,0.5497691097989686,8,0.3870780293623051,5,0.5294461168414326,13,0.69661914,0,29,21,41,Empleado,Soltero,Occidente,4,0,-2.471206972,Cansado,1,Oro,22/10/2024,18:59.0,0,Congelacion_intereses,Pendiente,SMS,2237.4852516025167,0
22187.81,-1808.056895,76573.20349035363,61444.94695525442,0.008024341,0.1284341778665144,0.3087814859872051,29,2254.226019701301,3264.1108456472034,3264.1108456472034,45,27302.05158238741,6,0.5896051737063714,3,0.7489288600019491,2,0.5251618429959269,4,0.9249251838046252,0,15,67,55,Independiente,Soltero,Norte,39,0,-0.242800942,Ansioso,1,Oro,13/10/2024,18:59.0,0,Ninguna,Pendiente,SMS,2522.9417914878863,0
14915.86,-957.7804994,27907.49551033612,7977.5473869345715,0.002858568,0.099745565,0.4083923068123377,24,241.38063283839472,95.19864569178807,95.19864569178807,30,2442.9397010057537,3,0.2993291483235746,2,0.4105647556141216,7,0.1504582992427258,11,0.5664745415460716,1,23,16,43,Jubilado,Casado,Occidente,11,0,1.5099812939071369,Ansioso,1,Platinum,07/08/2024,18:59.0,0,Pago_a_plazos,Pendiente,Email,597.7294276548423,0
14213.32,-181.1232134,29796.728589625516,13589.08288610216,0.004560596,0.1988201873326437,0.3229878659663138,-34,549.9223698678783,787.8583747856162,787.8583747856162,0,0,4,0.4449766472396165,4,0.6508885713756175,5,0.7236286053057264,4,0.7056733161002435,0,17,22,43,Empleado,Soltero,Occidente,13,0,-1.318931378,Neutral,1,Oro,19/10/2024,18:59.0,0,Pago_a_plazos,Fallido,Email,4464.764675196323,0
41826.32,1655.6942477243026,129686.00630357284,37283.52154836306,0.002874907,0.4461423704503575,0.1175232991680399,11,1250.6827708957103,2020.8121316009192,2020.8121316009192,30,12261.745802521196,4,0.092813846,6,0.9166838881559264,4,0.6950435658150873,2,0.962711522,0,16,34,37,Empleado,Soltero,Sur,91,0,9.685468927410822,Ansioso,1,Black,07/10/2024,18:59.0,1,Reestructuracion,Exitoso,Llamada,2986.820087469354,0
27385.6,-4532.723695,56344.69407769776,16350.37656176008,0.002901848,0.2323332804268939,0.079039441,-30,596.0605425095091,342.8540766677825,342.8540766677825,0,0,3,0.3564229698569734,4,0.6051526081612568,2,0.3836518067794761,5,0.8919520080125171,0,14,3,41,Independiente,Casado,Sur,25,0,2.431055034250708,Neutral,0,Black,07/08/2024,18:59.0,1,Congelacion_intereses,Exitoso,WhatsApp,5904.040571188929,0
39349.15,1020.2854151602164,136340.6425636551,86976.00399264853,0.006379316,0.1871150856149702,0.467986903,5,2366.744473582772,3691.749055537605,3691.749055537605,0,0,2,0.2736459766296806,9,0.8088521297252272,6,0.4267457079001345,4,0.6784448901338018,1,21,20,45,Jubilado,Soltero,Centro,19,0,1.9717625732099069,Cansado,1,Oro,05/08/2024,18:59.0,0,Prorroga,Pendiente,SMS,2085.1572063689077,0
38865.94,-479.8617878,91191.11363652178,36280.65286951451,0.003978529,0.2050532617226248,0.3967440089468861,85,1413.0658831488329,2906.317251213922,2906.317251213922,0,0,2,0.1796476019365495,5,0.7283081858638636,4,0.315295975,7,0.8179175887856207,0,18,2,22,Desempleado,Soltero,Occidente,51,0,1.2674186448348592,Molesto,1,Oro,19/08/2024,18:59.0,0,Reestructuracion,Fallido,WhatsApp,6198.2450786039935,1
8007.15,-1981.598596,26917.623920867347,18932.21663378831,0.007033391,0.007988568,0.2458448323991639,-21,831.7737631274189,400.7009549,400.7009549,30,3203.2645646506357,1,0.3016490052791432,4,0.7980304665299868,5,0.4727049097733842,10,0.6849452190649172,0,20,40,25,Empleado,Casado,Oriente,96,1,-1.442946121,Cooperativo,0,Oro,11/10/2024,18:59.0,0,Consolidacion,Pendiente,Email,2015.7238745472307,0
13574.53,3471.2688265762254,39717.35233669479,9991.621311830491,0.002515682,0.1178597781828119,0.1589195296100748,0,441.7588082539417,716.2208806510279,716.2208806510279,45,2180.250814139527,4,0.3275832935139476,0,0.7897468098637528,5,0.4898999476031722,4,0.5316003854790391,1,13,2,50,Independiente,Casado,Oriente,1,0,,Ansioso,1,Black,19/08/2024,18:59.0,0,Prorroga ,Pendiente,Llamada,2189.108736466342,0
14583.19,-1074.035158,41970.41690766874,12908.59178725028,0.003075641,0.2702090966672256,0.3959875170985858,-32,490.3555402149028,729.7705670657278,729.7705670657278,0,0,4,0.385156097,5,0.6905516175000139,1,0.6285809878677572,7,0.344045297,1,17,14,44,Empleado,Divorciado,Oriente,23,0,4.468576130124888,Cooperativo,1,Platinum,26/10/2024,18:59.0,1,Pago_a_plazos,Fallido,SMS,3652.266278000959,0
16487.56,-858.0959189,55334.44689414401,26686.64410221369,0.00482279,0.2950486147539546,0.061433742,-12,711.1918012766752,947.9429909668336,947.9429909668336,15,12968.485031960745,3,0.4358318498369685,3,0.87755147,7,0.1606580468043701,5,0.6000188474648427,0,18,12,39,Jubilado,Casado,Centro,37,1,4.043179994009693,Temeroso,0,Black,27/08/2024,18:59.0,1,Ninguna,Fallido,SMS,2423.837991537276,0
20905.9,-698.5215886,55872.582866627694,35230.468936624515,0.006305502,0.279230044,0.3169314996010055,5,1485.824672415753,316.47097738932735,316.47097738932735,15,9312.343198856475,3,0.4643199942319992,3,0.6380908222717872,7,0.8055850089118951,2,0.6412925533957128,0,15,32,42,Jubilado,Casado,Oriente,15,0,-4.388749019,Temeroso,1,Black,07/10/2024,18:59.0,0,Pago_a_plazos,Pendiente,Email,1332.6126670413632,2
48995.79,3903.1614029787816,121574.36360460398,50084.18870431722,0.004119634,0.2193988732782675,0.056556285,-15,2247.117757516689,1996.896881357422,1996.896881357422,15,16609.35244254991,8,0.5097739859374307,4,0.3705758722887508,1,0.4932920986689653,4,0.9631380070705268,0,17,24,46,Empleado,Divorciado,Occidente,59,0,-0.147321936,Temeroso,0,Platinum,26/09/2024,18:59.0,1,Congelacion_intereses,Pendiente,Email,1822.362831984088,0
55220.49,271.7097748525396,119826.18182073174,69587.43273008322,0.005807365,0.2112619602173477,0.5099102631719543,40,1927.0321440423245,3628.7824438337975,3628.7824438337975,15,26403.484661401995,1,0.5280584557069917,4,0.6032477468615712,3,0.4892398845272908,5,0.8740567864683177,0,13,46,35,Empleado,Casado,Oriente,142,0,-2.391853004,Neutral,1,Platinum,15/08/2024,18:59.0,0,Reestructuracion,Pendiente,WhatsApp,7352.63373,0
22567.49,-173.5549218,46166.57451122871,11187.88643088781,0.002423374,0.040518322,0.3238168087287232,-33,465.2099865352367,1219.2115794786223,1219.2115794786223,0,0,2,0.2769442923955841,8,0.4110690321377916,3,0.3835355420347375,5,0.8608952202215191,1,18,35,32,Empleado,Soltero,Norte,114,0,-4.065208386,Ansioso,1,Oro,30/09/2024,18:59.0,0,Reestructuracion,Fallido,WhatsApp,858.9566005294615,0
23138,2209.548347823082,72792.30960963809,-51803.65528,,0.2953452815900699,0.3309670072625875,-16,1456.265401528849,2534.5756677889517,2534.5756677889517,60,14267.203441505188,3,0.2502060923602737,8,0.7221728038533208,3,0.5682146878628664,3,0.7121442360811693,0,17,9,44,Empleado,Soltero,Oriente,12,0,-0.957908348,Cansado,1,Black,14/10/2024,18:59.0,0,Prorroga,Pendiente,Email,865.0615632,0
17619.12,-5583.402287,35546.48920090133,14522.840600779946,0.004085591,0.1461427977308833,0.2189230547408533,1,493.0374071413421,547.9294801642793,547.9294801642793,15,2864.1022567937584,5,0.2187272026086399,4,0.2562721419294479,2,0.6030412525228505,8,0.5900508875472322,1,19,16,30,Independiente,Casado,Centro,10,1,-1.241180535,Cansado,0,Black,24/08/2024,18:59.0,1,Reestructuracion,Exitoso,WhatsApp,4659.107985438624,0
28382.06,507.4589457316493,70098.85867,28324.610415356063,0.004040666,0.03008857,0.1022935358832164,11,1231.982472384983,2842.787515002378,2842.787515002378,45,14863.783238223796,,0.7626087607745633,3,0.6597090590497465,4,0.3812794797761154,8,0.4730505572883066,0,20,2,46,Empleado,Casado,Occidente,126,0,-3.857158624,Molesto,1,Clasica,01/09/2024,18:59.0,0,Pago_a_plazos,Pendiente,Llamada,2274.2251188198043,0
30379.17,544.6370072289928,75816.34097758503,29079.65734347483,0.00383554,0.1691371113672352,0.3163897312041665,81,1269.0837181192762,553.9948002740739,553.9948002740739,0,0,8,0.3203170607029322,4,0.5839161946745497,6,0.2210078150563184,6,0.6886766377926371,0,24,8,22,Empleado,Casado,Norte,24,0,3.0932755065937205,Neutral,1,Clasica,23/09/2024,18:59.0,1,Congelacion_intereses,Pendiente,Email,5094.334939255185,1
43646.8,2068.1870775193643,127869.8014940453,76933.11507827714,0.006016519,0.1072249967743611,0.3046571132653601,61,2773.630052291397,2290.0205443117525,2290.0205443117525,90,36901.87833,8,0.5713266599121577,4,0.6934561672956399,5,0.4222865061479752,6,0.6112600576583574,0,23,2,54,Empleado,Casado,Centro,9,0,2.0790755197887347,Molesto,1,Black,22/08/2024,18:59.0,0,Pago_a_plazos,Exitoso,Llamada,2367.3789488310026,0
43436.84,734.1648423488313,98752.55514717418,37235.428602680746,0.003770579,0.1009884089393845,0.4638660871533622,-82,1628.2248705494014,1925.8745927322773,1925.8745927322773,60,10583.312414179918,4,0.6849654940712282,5,0.5779653398111354,6,0.6475479068875062,4,0.3046524797148814,0,19,8,47,Jubilado,Casado,Sur,49,0,-3.63687318,Cansado,1,Clasica,09/10/2024,18:59.0,0,Ninguna,Pendiente,Email,4133.085036130378,0
6759.67,-2824.071312,21799.862711472702,3459.1154896945177,0.00158676,0.234032037,0.1616960089456335,-57,200,92.28416754396352,92.28416754396352,30,519.5088997976469,8,0.6762420417081829,6,0.4515402652402739,5,0.1284247470874217,5,0.4645739272266703,0,24,34,45,Independiente,Viudo,Sur,13,0,-1.441881001,CANSADO,0,Clasica,22/09/2024,18:59.0,0,Pago_a_plazos,Exitoso,Email,5786.072357564269,0
24550.14,-4146.830667,52849.65247,20764.25956776883,0.00392893,0.1600992975750792,0.3232750404414443,-55,804.0635208648766,1009.1883143304716,1009.1883143304716,0,0,3,0.2512197536493065,2,0.8111134932682204,3,0.515185397,10,0.3983707018059952,1,18,17,53,Empleado,Casado,Norte,12,0,1.3350530021507545,Neutral,1,Oro,04/09/2024,18:59.0,0,Congelacion_intereses,Fallido,Llamada,4618.437398237712,0
61725.97,1594.4899601231066,193915.38853986023,148569.36158624524,0.007661556,0.3717568421410411,0.024779977,8,4986.758211104654,7461.284351087181,7461.284351087181,60,50531.11889717118,5,0.4184073508754829,7,0.6707787572465852,2,0.4178908871864353,8,0.8329660515276321,1,22,5,61,Empleado,Soltero,Occidente,84,0,-4.37320131,Neutral,0,Black,23/08/2024,18:59.0,0,Ninguna,Fallido,WhatsApp,2506.750728205299,1
20684.32,-1228.406538,67112.15016733835,29943.633261196675,0.004461731,0.1514611383255668,0.1900874013323878,-2,1080.264546274389,1899.3145057576444,1899.3145057576444,45,9316.158023,5,0.1870434868888297,5,0.7590242275622203,3,0.6758100426378252,2,0.8937869363127678,0,15,4,54,Jubilado,Divorciado,Norte,7,0,-1.456943107,Molesto,1,Platinum,24/09/2024,18:59.0,0,Reestructuracion,Exitoso,Llamada,3877.165109748032,0
53292.19,-821.3359314,113427.47495283448,27356.341693166018,0.002411791,0.097103501,0.1460342426292011,118,789.7969476306613,2581.966074716195,2581.966074716195,90,4219.103207444755,7,0.3144520543766962,2,0.6099962677643727,5,0.5894675147513302,7,0.6675165501927451,0,21,0,22,Independiente,Soltero,Sur,2,0,-3.425530785,Neutral,0,Oro,08/08/2024,18:59.0,0,Pago_a_plazos,Pendiente,SMS,911.8889896273436,0
22384.61,-2143.36367,71093.67621327682,15331.384192616128,0.002156505,0.072589204,0.2545504361877087,18,445.1540607,251.54069993122437,251.54069993122437,60,3759.972729407996,2,0.4927015210408716,9,0.3203570533314584,5,0.079184186,8,0.8292797404538608,1,24,8,26,Empleado,Casado,Norte,12,0,0.8387626229873462,Ansioso,1,Platinum,30/08/2024,18:59.0,0,Reestructuracion,Exitoso,SMS,3540.3995015039704,0
29880.28,34.98938175282955,90039.98830844375,63225.78005979381,0.007021967,0.199128156,0.1895342716015836,-23,2502.967531190602,2658.4500439094068,2658.4500439094068,120,26713.760624169056,6,0.2487398443014964,2,0.5106301898485676,9,0.3559051186824342,8,0.6925626998179347,0,25,9,34,Empleado,Viudo,Centro,37,0,-5.388379745,Cooperativo,0,Platinum,26/09/2024,18:59.0,0,Consolidacion,Exitoso,Email,716.9175683570513,0
13600.55,-181.2447244,44697.42470999614,24195.01118663404,0.005413066,0.3810276823223046,0.2832588350935976,-3,976.5360682,1629.0159062502312,1629.0159062502312,15,4569.755703991105,7,0.443618147,3,0.8062979855816436,5,0.6103186154921971,4,0.827415893,1,19,7,42,Empleado,Casado,Sur,5,0,-0.20807809,Ansioso,1,Clasica,11/10/2024,18:59.0,0,Pago_a_plazos,Pendiente,Llamada,1161.0972611492132,0
13911.22,-3053.771882,37100.47447082344,12598.78555388808,0.003395856,0.1569209710024841,0.2818748511999218,-5,476.3261018,694.3053634823357,694.3053634823357,60,9429.846533872982,8,0.4951029724390256,3,0.6503364145790271,5,0.3683282260921193,2,0.9041383205419052,0,18,28,48,Empleado,Casado,Sur,25,0,-0.277475344,Temeroso,1,Platinum,20/10/2024,18:59.0,0,Ninguna,EXITOSO,WhatsApp,7853.252586948321,0
41576.69,1926.8743380616372,91367.1072,17709.969451277753,0.001938331,0.3676513453972948,0.088549687,-7,565.1819718196442,833.3776512553948,833.3776512553948,15,4682.031943557107,,0.070586583,8,0.3555467504406787,4,,14,0.7381011171481209,1,28,7,33,Empleado,Casado,Centro,39,0,3.4586867846961047,Ansioso,1,Oro,06/09/2024,18:59.0,1,Pago_a_plazos,Exitoso,SMS,1197.6017582610618,0
